taxiid,tripid,avspeed,distance,duration
20000235,418633,20.7126484,3439.504409,585
20000057,418077,20.70266981,2970.805497,510
20000682,418475,20.70109492,2559.122303,450
20000473,419025,20.70063909,2810.340129,480
20000159,419516,20.69772104,5435.251096,930
20000632,419084,20.6908293,8909.054155,1545
20000554,419700,20.6903881,4573.346428,780
20000332,418627,20.68943944,3714.037921,630
20000598,417781,20.67793803,3018.589443,510
20000423,419325,20.67311009,9127.465237,1575
20000328,417352,20.67248514,1364.719508,240
20000667,419655,20.67196964,3515.144846,600
20000333,418897,20.66203801,2054.930542,345
20000391,418855,20.66157062,5168.592842,885
20000448,419481,20.65442566,2200.113339,375
20000500,418454,20.6502782,3516.81598,600
20000156,419707,20.64658477,6696.407901,1155
20000521,419621,20.64626365,3033.734954,525
20000328,417555,20.6357081,2189.118032,375
20000618,418966,20.6318998,1461.413704,240
20000048,418740,20.62927794,2236.67091,375
20000453,419066,20.62699027,6246.263644,1080
20000084,418003,20.6165544,2406.636375,405
20000594,419438,20.61336815,3520.302795,600
20000158,419489,20.60265308,1716.437416,285
20000233,417225,20.59685616,4036.426299,690
20000470,419613,20.58480381,7464.837466,1290
20000621,419474,20.5814646,2745.977729,465
20000468,419409,20.57844651,6090.902233,1050
20000307,419326,20.50206536,11844.8857,2070
20000483,419935,20.49801259,4594.509716,795
20000031,417405,20.49638801,4789.379708,825
20000463,419401,20.47375687,7431.692883,1335
20000463,417135,20.46317504,0,0
20000391,417946,20.447066,1703.867154,285
20000449,418313,20.43660212,6186.160054,1095
20000488,418800,20.42584222,3663.018127,630
20000100,418646,20.4202084,3912.761602,675
20000561,418059,20.42014393,6892.06869,1200
20000066,419207,20.41073902,4505.581444,780
20000111,419246,20.39711135,3734.881249,645
20000669,417521,20.38910218,2281.294477,390
20000137,419362,20.38828834,3328.258204,600
20000245,418730,20.38361415,4182.691397,735
20000046,419638,20.36170427,4774.008861,840
20000128,418982,20.36075803,1697.082273,285
20000597,418328,20.35744575,3129.374705,540
20000123,419626,20.34637726,4229.82565,735
20000514,418167,20.34342109,4580.55156,795
20000050,419231,20.31427334,3315.880668,585
20000338,418192,20.30914415,3969.882858,690
20000077,417902,20.29827319,4232.41047,735
20000196,417848,20.29641443,2014.983639,345
20000229,419488,20.28605618,2527.830442,435
20000256,419924,20.25355867,2363.353326,405
20000038,419900,20.25252696,6928.228972,1215
20000349,417807,20.25088678,4308.489299,750
20000561,418464,20.24170455,1687.727884,285
20000258,418832,20.23735461,1923.638946,330
20000605,419311,20.23639191,3873.191625,675
20000408,419826,20.22664815,4017.191063,705
20000513,419913,20.21055454,5889.731495,1170
20000044,418238,20.20725026,3874.396484,675
20000356,417258,20.2037845,2017.123225,345
20000138,418830,20.20316672,4203.635895,735
20000486,417539,20.20071233,2691.620402,465
20000140,419856,20.19942815,3405.519563,600
20000329,417558,20.17237249,2858.435217,510
20000508,419840,20.16501619,2535.998039,450
20000226,419124,20.15258179,2857.028924,525
20000044,419310,20.1443975,7478.759182,1320
20000158,418297,20.14368935,3305.795561,585
20000041,417850,20.14136723,2341.857983,405
20000632,419696,20.12044894,2595.186748,465
20000180,419916,20.11756264,2246.541659,405
20000068,418688,20.10976647,2258.584029,390
20000022,417263,20.10884171,2515.444451,435
20000255,418197,20.10115097,5781.23801,1020
20000038,418523,20.10087446,2054.771183,360
20000060,417755,20.09916895,665.0257482,105
20000189,418160,20.09635115,5698.736445,1005
20000621,417432,20.08793332,3682.765,645
20000352,418587,20.08582792,1161.63157,210
20000435,417347,20.07176652,1078.32449,195
20000625,419989,20.06197728,909.2699636,150
20000247,419753,20.04912182,3507.421401,615
20000249,419596,20.04591239,3840.05568,675
20000463,417700,20.04431902,3301.567536,585
20000653,419271,20.03722394,3255.397002,570
20000360,417821,20.02408956,2110.807025,375
20000296,417751,20.00635289,5251.266884,930
20000409,418008,19.99970852,3239.762152,570
20000207,419635,19.99682149,2370.640849,420
20000507,419445,19.99423374,2003.254664,390
20000421,419875,19.98917644,1074.646022,180
20000046,419426,19.98103655,5349.030738,960
20000595,417584,19.97283117,3487.013209,615
20000324,419612,19.97122557,2709.145093,480
20000030,418992,19.9573821,1169.516097,210
20000344,417878,19.955782,6309.075764,1140
20000095,419336,19.95006031,5645.234079,1020
20000296,419339,19.94370708,6821.478382,1215
20000565,417650,19.92431255,5816.392489,1035
20000424,418941,19.91960799,2979.223827,525
20000376,417205,19.91908171,1992.838816,345
20000144,418436,19.91893918,6369.137434,1140
20000370,419839,19.91605964,4488.791434,795
20000172,419379,19.90338793,4292.635207,780
20000213,418865,19.86950934,4059.850621,720
20000192,419771,19.84788911,2886.001685,510
20000386,418457,19.82128143,4300.772668,765
20000440,418716,19.81464217,3574.038401,645
20000001,419919,19.81015986,2357.609543,420
20000343,419273,19.78933626,2973.358098,540
20000311,418628,19.78563684,5020.65313,900
20000314,418422,19.78175416,9401.837803,1695
20000640,418058,19.77532196,2074.66797,375
20000467,419444,19.76828443,2625.394827,465
20000066,419946,19.76452167,2885.865909,510
20000257,419429,19.75347457,1976.124898,345
20000044,418522,19.74081554,1976.065569,345
20000515,418155,19.71971613,3809.725143,690
20000578,419506,19.70774151,6001.609224,1080
20000513,419080,19.70601814,2451.152895,435
20000578,419748,19.69236381,4765.302859,855
20000213,418036,19.66586548,3352.123859,600
20000687,419809,19.66337832,3771.125872,675
20000254,418591,19.66334502,8878.321956,1620
20000263,417356,19.66037311,4909.75934,885
20000387,418225,19.65277074,1556.497518,270
20000554,418990,19.64338879,2690.070554,480
20000353,419130,19.62674797,2125.988415,375
20000476,419097,19.62449787,4307.545002,780
20000057,419368,19.61734267,3351.796481,600
20000669,418904,19.60146765,3187.076812,570
20000319,418590,19.60081993,2697.459267,480
20000280,419858,19.60061333,3918.500596,705
20000608,419639,19.59814277,7190.023994,1305
20000359,417431,19.59647053,6600.786099,1200
20000328,418789,19.5938803,4659.646476,840
20000578,418787,19.59007544,3188.4675,600
20000136,419344,19.58678683,3507.825742,630
20000458,419504,19.57519269,2775.364314,495
20000341,419843,19.56318625,3446.295124,630
20000163,419901,19.5528857,5521.411518,1005
20000901,417590,19.54950752,1782.535226,315
20000446,418251,19.54449013,5438.757568,990
20000329,419727,19.5413938,2360.238266,420
20000604,419058,19.53733033,6441.258367,1170
20000372,418785,19.53383367,4871.16976,885
20000483,419654,19.53344193,4809.351077,870
20000562,418333,19.52168872,5271.918501,975
20000617,417179,19.50838144,3090.300264,555
20000572,419072,19.50822408,2666.537625,480
20000542,419329,19.50805083,4871.01477,885
20000502,419880,19.50352446,4388.236746,795
20000279,418775,19.50003677,5354.765297,975
20000431,419872,19.49960406,3650.784957,660
20000687,418041,19.49191737,7149.116118,1305
20000687,418689,19.48493067,5850.805368,1065
20000464,418537,19.47853032,3637.310334,690
20000612,417895,19.47614412,1346.788953,240
20000387,418812,19.46783786,6467.840035,1185
20000429,418924,19.41244549,4037.041633,735
20000525,419587,19.40969651,4835.574491,885
20000333,418345,19.38843351,5819.279721,1065
20000383,419242,19.37847628,2491.455361,450
20000470,418875,19.37289327,2171.672275,390
20000007,419494,19.36333777,3450.140256,630
20000324,419112,19.35995901,3555.060936,645
20000080,417911,19.35897069,5243.868578,960
20000256,419214,19.33190912,4507.625576,825
20000380,418549,19.32224961,1517.750396,270
20000688,418741,19.31557967,3933.860293,720
20000409,418199,19.27532982,4616.742614,870
20000161,417929,19.25069919,3197.997068,585
20000027,419416,19.24773387,4091.633345,750
20000332,419697,19.21790163,4085.389895,750
20000188,419813,19.20822734,2629.176523,480
20000337,419611,19.20747042,5598.474406,1035
20000222,418229,19.19436236,2301.553435,420
20000492,417291,19.19122188,879.8586016,150
20000672,417515,19.18894711,3588.654113,660
20000065,418329,19.17481173,2037.842554,375
20000464,419088,19.17225802,4705.5403,870
20000054,418687,19.14456523,4046.316285,750
20000186,419276,19.14268807,1957.384627,360
20000195,418645,19.12683063,1342.768494,240
20000198,417962,19.11212589,6378.776596,1185
20000521,419920,19.11194133,3512.898661,660
20000031,417307,19.10648041,2148.360268,390
20000042,417303,19.1046505,1432.191168,255
20000424,418391,19.08273247,7271.259653,1380
20000446,417273,19.08170868,5837.927545,1095
20000523,419878,19.08134691,1840.713658,345
20000460,418067,19.06369123,1747.835797,315
20000083,419903,19.03380108,1666.856621,300
20000341,418867,19.01145235,1642.809671,300
20000377,418075,19.00830925,2770.045143,510
20000112,418942,19.00681272,1929.723899,360
20000467,419917,19.00229764,4344.015955,810
20000205,419681,18.98250934,3867.999648,720
20000623,418489,18.98013759,17811.42693,3360
20000192,417302,18.96724204,1977.975805,360
20000454,418062,18.96307978,2656.008379,510
20000138,417694,18.93043629,2512.290998,465
20000900,419236,18.92376274,3919.775354,750
20000450,419331,18.92104747,5125.601127,960
20000400,419092,18.91404132,1509.821534,300
20000083,418678,18.90046826,1957.195175,360
20000156,417965,18.88073164,1265.178929,240
20000057,417856,18.87691036,7007.056618,1320
20000429,418133,18.8709009,4005.124674,750
20000261,419990,18.86754572,5825.391702,1095
20000684,417269,18.86163593,3852.877826,720
20000101,419186,18.8610661,4551.902798,855
20000421,418850,18.847099,1929.212162,360
20000463,419636,18.84652691,3288.071728,630
20000233,419351,18.83604918,3834.105836,720
20000009,418862,18.8350834,2480.77175,480
20000144,417977,18.83361282,1404.314738,255
20000391,417660,18.82326259,5169.515619,975
20000657,419590,18.81965906,5096.608705,960
20000152,418119,18.81450372,2901.781683,540
20000529,419374,18.80310545,2968.806532,555
20000173,417357,18.79072047,1319.545073,240
20000473,417435,18.7668545,5000.763368,945
20000012,419523,18.75449317,9989.352189,1905
20000042,417323,18.75316005,1250.543467,225
20000472,419742,18.74787709,2418.57774,450
20000523,418671,18.74607515,2799.716764,570
20000051,418553,18.73689176,5776.211344,1095
20000669,418664,18.73541515,2694.317933,510
20000242,418727,18.73360405,3036.748579,570
20000419,419511,18.72836936,2630.86614,495
20000311,419138,18.72397937,3041.78642,570
20000112,417836,18.71224799,2075.175893,390
20000281,417932,18.70304503,2298.667435,450
20000010,417312,18.69981422,2415.075937,450
20000675,417196,18.67467736,2017.98948,375
20000049,418890,18.67055509,3806.416864,720
20000074,419422,18.66314955,3802.645016,720
20000668,418582,18.64586987,6522.867861,1245
20000384,418692,18.62202406,1514.831192,300
20000007,418852,18.61933747,1297.531915,255
20000195,419774,18.60503054,4023.44337,765
20000373,418385,18.60462613,2397.709625,450
20000653,418518,18.59990461,7426.878598,1425
20000598,418925,18.59742261,2863.441999,540
20000250,419455,18.59704453,1618.607097,300
20000384,419010,18.59492377,2223.043605,420
20000303,418246,18.59127324,1690.039645,315
20000671,417276,18.58091285,1691.503643,315
20000004,419071,18.5805386,4554.137862,870
20000370,419535,18.5751316,2046.226205,390
20000011,419831,18.56136753,2785.547937,525
20000009,419228,18.5432918,3476.594773,660
20000285,419907,18.54172405,1466.661405,270
20000517,417964,18.54153015,2232.724933,420
20000341,419567,18.54045268,1719.136945,330
20000577,419601,18.53686194,2534.570873,480
20000621,418468,18.5342898,2855.585842,540
20000597,419370,18.52113836,4008.962362,765
20000289,419883,18.51647119,3818.428432,750
20000330,419620,18.5055005,4010.15015,765
20000621,417283,18.50198421,2545.353239,480
20000289,418502,18.5009116,6618.204147,1290
20000080,418621,18.48399445,2763.301629,525
20000486,417491,18.48320046,3910.853945,750
20000267,419808,18.47655588,5666.709311,1095
20000429,419888,18.47322149,4236.708732,810
20000649,418821,18.4677246,7849.259044,1515
20000260,418405,18.46568646,1442.94366,285
20000483,418711,18.45979338,4000.030176,765
20000036,418285,18.44145791,8061.91571,1575
20000116,419862,18.42267779,4661.209299,900
20000272,419410,18.40898178,5021.96059,975
20000476,418248,18.40613339,2455.466778,480
20000325,418111,18.40072427,3440.028978,660
20000257,418508,18.38482205,4291.793199,825
20000046,418359,18.38391502,2435.524024,465
20000618,418348,18.38213912,2756.416678,525
20000595,417524,18.37419615,25139.96122,4920
20000671,418514,18.36328746,3436.657042,660
20000597,418532,18.36215231,2191.380384,420
20000364,419532,18.34240145,3981.029477,780
20000529,418194,18.32545567,11766.25224,2295
20000040,418439,18.31581618,3431.917792,660
20000503,417588,18.31572905,4275.49914,825
20000483,417274,18.3142783,4274.601973,825
20000005,419893,18.30629691,1950.622127,375
20000180,418189,18.30437468,1208.68252,225
20000653,419338,18.29710129,4875.586428,945
20000492,418117,18.29651333,1678.590693,315
20000514,417839,18.29447486,1642.541952,315
20000361,418024,18.29148534,3559.161893,705
20000137,418539,18.28923502,2408.9765,480
20000604,418392,18.28633304,4957.422406,960
20000476,419735,18.24834824,2516.857812,495
20000201,419177,18.21021146,1353.130781,255
20000296,418209,18.20301672,3533.800401,690
20000578,418487,18.19280004,3707.024468,720
20000013,419852,18.19150729,18658.46744,3675
20000020,417880,18.17975517,2043.811734,390
20000386,419471,18.17381529,2567.407332,495
20000067,417970,18.14819449,2751.543739,540
20000067,417687,18.14771079,3774.684285,735
20000101,418388,18.1465175,3554.880849,690
20000187,418022,18.13610942,2256.747514,435
20000101,419784,18.13198134,2796.715713,540
20000381,418594,18.12908062,5893.264153,1155
20000454,419184,18.11288687,5096.042609,1020
20000663,419739,18.11120146,12281.93485,2430
20000506,419406,18.1018265,6988.594245,1410
20000665,419213,18.09529799,8311.38466,1650
20000476,417787,18.0919623,3252.735601,660
20000037,417371,18.08450962,4744.527432,930
20000279,418270,18.0630519,6741.251865,1335
20000545,419954,18.05347525,6768.738409,1335
20000239,419314,18.05057507,1490.280073,285
20000653,419717,18.04162451,3446.131174,675
20000308,418476,18.0344822,1353.093848,255
20000129,419169,18.02938031,5191.528728,1020
20000198,419026,18.00168032,3743.139685,765
20000562,418744,17.99190865,3750.047344,735
20000337,417765,17.98528141,2548.545328,495
20000604,419264,17.94926267,1691.283822,330
20000032,418584,17.94522016,9509.093808,1890
20000500,419683,17.9358061,2467.940981,480
20000331,418831,17.93397539,3138.654068,615
20000410,419000,17.90318956,1993.713726,390
20000665,419267,17.88845406,2834.175737,555
20000216,419581,17.86663835,1932.716231,390
20000314,418919,17.86371411,2076.622849,405
20000263,417771,17.86330586,2457.877862,480
20000131,418220,17.86233541,6034.750186,1200
20000395,419751,17.85495068,5866.818006,1170
20000387,419733,17.83818112,3718.164443,735
20000031,417264,17.83379784,1853.46141,360
20000031,417226,17.82828675,2232.382108,435
20000663,418931,17.82697374,3118.220544,615
20000373,419841,17.82225173,887.6852815,180
20000104,419805,17.81732766,1483.989852,285
20000255,418585,17.81697523,2372.152034,465
20000027,419534,17.81447175,5555.046924,1110
20000502,418030,17.81001027,4592.983482,915
20000116,419624,17.80902922,3487.14454,690
20000131,418589,17.80005771,3192.958787,630
20000571,418900,17.7983407,1707.868788,330
20000129,418923,17.79127024,2446.027955,480
20000395,418837,17.78474075,940.4517489,180
20000514,418365,17.77757273,2888.348163,570
20000086,418396,17.74162676,1698.426192,330
20000187,418515,17.73855381,4614.468242,930
20000649,419093,17.73685894,1622.399844,315
20000554,417910,17.73588795,1992.791671,390
20000060,419083,17.73266034,950.1410292,180
20000163,419185,17.73129122,6210.424025,1245
20000432,418395,17.71028065,8039.969251,1635
20000174,418083,17.70775281,2727.815585,540
20000686,419126,17.6944924,2572.788931,510
20000588,419941,17.67727746,2118.609529,435
20000604,418797,17.66112,3082.978996,615
20000410,418873,17.65783318,2854.801118,570
20000482,418620,17.64840079,9865.755822,1995
20000222,419431,17.64459957,4477.825115,900
20000131,419825,17.64011643,1978.639121,390
20000042,418418,17.63821252,3087.602129,615
20000207,419555,17.62176046,3748.75454,750
20000623,419713,17.62150273,3369.621855,675
20000697,419559,17.60948301,3969.35476,795
20000406,418007,17.59971056,1243.406182,240
20000011,419119,17.59440828,2344.82929,465
20000071,417733,17.58677294,2270.677637,450
20000432,418116,17.5771634,3492.418367,720
20000140,418040,17.57548723,5504.005925,1110
20000021,419706,17.57507716,4100.982306,825
20000473,418917,17.57187672,4319.828165,870
20000226,419772,17.56544497,1392.081304,270
20000492,417329,17.56516905,878.153886,165
20000173,419424,17.5576536,2487.965037,495
20000080,417777,17.52709491,817.6296032,165
20000392,419013,17.52688657,2301.753458,465
20000346,419155,17.51348686,4177.742034,855
20000633,419510,17.51225461,5333.563812,1080
20000051,418292,17.51127045,2700.54893,540
20000392,418948,17.50887451,4221.066734,855
20000687,419452,17.50309883,6050.387222,1230
20000011,417796,17.4972625,876.3303084,165
20000068,419788,17.48038083,2026.825548,405
20000476,418103,17.46996718,2969.720546,615
20000672,418339,17.46049492,4295.954697,870
20000612,419526,17.45987493,4080.783517,825
20000632,418685,17.45745432,1607.149184,330
20000239,419079,17.45363284,4857.501764,990
20000201,418577,17.44108314,4217.169038,855
20000476,419315,17.4389449,1878.696008,375
20000242,418382,17.43078976,11217.62103,2310
20000243,418776,17.42417015,5872.806158,1200
20000154,419979,17.4235747,1670.078548,330
20000481,418983,17.41878483,2322.520449,465
20000118,418230,17.40397812,4489.00022,945
20000023,417335,17.38798769,1086.674459,210
20000674,417951,17.37419841,6741.919534,1380
20000129,418154,17.3730178,5215.655195,1065
20000328,418516,17.372311,2461.80261,495
20000177,418312,17.37150683,2744.496524,555
20000554,418379,17.36356987,6077.615846,1245
20000421,419668,17.35996725,4921.114967,1005
20000307,418930,17.35781973,2176.005592,450
20000346,419987,17.35551603,2530.120244,510
20000128,419443,17.34570933,3249.537635,660
20000050,418174,17.32143823,2853.055976,585
20000662,418402,17.31650006,4474.08938,915
20000303,418399,17.31296108,5667.901676,1170
20000152,419604,17.3011337,2586.487888,525
20000480,419673,17.29445757,2918.842328,600
20000031,417288,17.28875627,2376.031495,480
20000216,419179,17.27474983,1850.119891,390
20000281,418337,17.26748315,8300.517243,1725
20000272,418759,17.26698814,1412.454296,285
20000492,418445,17.26559023,6463.184469,1335
20000156,419054,17.26186531,2978.326904,615
20000250,419828,17.26079877,3454.066814,705
20000367,419695,17.2564227,2431.480823,495
20000421,419165,17.24280299,2608.513402,555
20000449,419171,17.24144869,3781.06284,780
20000011,419505,17.22851623,2193.566084,465
20000344,418893,17.20455286,2218.643328,465
20000540,418240,17.20382981,3870.226943,795
20000157,418466,17.20307986,3011.985611,615
20000031,417362,17.18546649,2218.047301,450
20000010,417625,17.1844038,1216.05818,240
20000095,418802,17.16116311,1830.723983,390
20000030,418742,17.15488703,3067.458969,645
20000633,419972,17.1536478,2415.006937,495
20000483,417191,17.14504365,3426.249641,705
20000626,417985,17.13964835,3628.974361,750
20000562,417711,17.11936588,1191.426925,240
20000595,417315,17.11707423,3570.315364,735
20000436,417780,17.11454802,2351.163416,480
20000424,418786,17.10579552,3396.762754,720
20000179,419024,17.09979587,3979.447474,825
20000344,418435,17.08992512,2803.752336,600
20000602,418255,17.0841268,4768.882878,990
20000388,418995,17.07917849,1458.318616,300
20000434,418218,17.07348492,7753.920641,1635
20000111,418606,17.06676306,4196.209006,870
20000363,418783,17.0643606,4843.360741,1005
20000296,418473,17.06142456,2250.693885,465
20000386,419304,17.05839419,1208.505282,240
20000595,419249,17.02321829,1551.546398,315
20000007,417930,17.01992606,4041.359814,840
20000001,419423,17.01719042,7530.995765,1590
20000562,418977,17.01044835,2801.711699,585
20000268,417773,16.99920292,1786.426113,375
20000352,419757,16.99797477,16260.72108,3435
20000515,419925,16.98888197,2042.550202,420
20000632,419865,16.98110291,1995.181803,420
20000273,419764,16.97272233,2612.687282,555
20000406,417885,16.93523885,1338.938021,270
20000104,418241,16.92823827,2861.603192,600
20000617,418480,16.88185505,4321.528375,915
20000359,419625,16.87475129,3778.896333,795
20000380,418364,16.86504116,1828.971567,375
20000662,418774,16.86460545,4981.941945,1050
20000226,418233,16.85276008,2596.317436,540
20000616,417857,16.84494246,1192.727942,240
20000367,419864,16.84318876,4968.570565,1050
20000273,418369,16.82895198,3581.636558,765
20000192,418602,16.81111499,5459.762133,1155
20000443,418733,16.80600247,3039.467454,645
20000477,418222,16.80156852,7493.917721,1590
20000104,418499,16.77795178,1677.568617,345
20000458,419105,16.77356142,4894.408823,1035
20000473,418580,16.76978033,5099.888867,1080
20000271,418882,16.76337354,1608.346881,345
20000114,419549,16.75961963,907.7181467,180
20000297,419216,16.75925531,3497.887932,735
20000565,419224,16.75420547,5374.542754,1140
20000557,418921,16.75307589,1740.44314,360
20000373,417995,16.75114121,3279.820404,690
20000618,419672,16.75038371,5371.684896,1140
20000367,417897,16.74463939,2439.915935,510
20000144,418715,16.71470643,825.28168,165
20000542,417487,16.71011341,1591.277799,330
20000578,418650,16.70647379,4056.44149,900
20000119,419833,16.69084183,4106.301112,870
20000360,418184,16.67590845,2865.858405,615
20000343,418955,16.66965553,8228.381432,1785
20000383,418092,16.65551792,2618.120997,570
20000602,418635,16.65539012,6817.717241,1485
20000303,419047,16.64599092,2633.378253,555
20000577,418178,16.64492221,2704.781384,570
20000123,418129,16.63221454,5731.214568,1230
20000565,418380,16.62598547,5415.775297,1170
20000349,418632,16.62055253,2879.73317,615
20000397,418595,16.61151061,9867.041172,2160
20000464,418267,16.60831271,3275.245348,705
20000346,418701,16.59716552,5591.209062,1200
20000429,418305,16.59063698,2061.970342,435
20000187,419744,16.58774578,2972.858153,630
20000520,418680,16.5870741,3111.304919,660
20000148,419584,16.58134232,2200.727523,480
20000429,418696,16.58100905,4279.953273,915
20000901,419718,16.56483672,4824.058189,1035
20000492,417849,16.56161645,1517.345271,315
20000400,418250,16.5594478,4834.064209,1035
20000665,418278,16.55697811,3231.615202,690
20000179,417608,16.54957786,1367.87378,285
20000084,419801,16.54750813,1289.175102,270
20000682,418625,16.54463149,600.9960988,120
20000589,417969,16.53764486,2540.357614,540
20000446,418440,16.49852224,1668.498401,420
20000066,418491,16.48313555,6673.296681,1440
20000041,418943,16.45333578,4391.395162,945
20000123,417814,16.45329313,2397.160971,510
20000359,417360,16.4407464,1094.761284,225
20000541,419515,16.41982071,5058.977297,1095
20000137,418752,16.4055759,1517.175607,330
20000424,418061,16.40445065,2338.234763,510
20000332,419563,16.37713633,2047.982377,435
20000077,419269,16.34398451,3747.939158,810
20000344,418647,16.32829028,1078.703523,225
20000213,419302,16.29677937,4344.846135,945
20000681,418844,16.29400715,4076.086568,885
20000048,418907,16.29218556,2529.89786,555
20000009,419413,16.28911349,2578.140243,555
20000107,418042,16.27270795,3022.261518,690
20000280,418693,16.25674151,2295.830839,495
20000045,419316,16.24652467,1579.011736,345
20000499,419300,16.24257198,3861.741436,840
20000152,418524,16.2414953,1679.276224,360
20000398,419064,16.24055856,980.4810319,210
20000271,418210,16.22364104,1948.959336,420
20000246,419477,16.21596969,2658.374973,585
20000633,418843,16.20931698,5991.989505,1320
20000271,419253,16.20082247,3262.782468,720
20000042,418150,16.19128353,4244.653019,930
20000260,419091,16.19123309,4419.704664,990
20000186,419653,16.19052597,3744.015953,840
20000058,419334,16.17248734,3225.772115,705
20000515,419832,16.16665173,1478.533454,315
20000160,419063,16.14527058,2897.050268,630
20000589,418321,16.12684541,6235.751497,1380
20000353,419360,16.12052886,3159.447788,690
20000598,418052,16.11430569,3078.916997,675
20000048,419617,16.11140683,2966.97692,660
20000329,418372,16.1082172,7459.256965,1650
20000050,419081,16.1060727,1304.203061,285
20000430,419256,16.10129625,1880.011471,405
20000305,417118,16.09664004,0,0
20000140,418322,16.08774685,6775.681005,1500
20000154,419838,16.08324695,5367.507625,1185
20000664,419618,16.0667555,2409.925059,525
20000619,419245,16.06593336,3414.182693,750
20000186,418736,16.04010856,7620.268524,1695
20000333,418063,16.03733947,5536.783482,1230
20000116,418629,16.02376925,4207.734436,930
20000671,419305,16.0172608,5212.603077,1155
20000146,418384,15.99871405,5034.620444,1125
20000167,418732,15.99847341,4096.451107,915
20000669,417823,15.99793845,3535.806921,780
20000588,418309,15.99103233,2360.23393,525
20000138,419513,15.98471614,1864.125515,405
20000671,419557,15.98031934,2910.484609,645
20000095,419131,15.98006468,2975.2953,660
20000010,417890,15.9766432,1771.887518,390
20000341,419397,15.97250057,747.663173,180
20000342,418134,15.97115671,11987.15776,2685
20000400,418089,15.96785727,4196.872016,945
20000263,418121,15.9621036,8854.545626,1980
20000171,417396,15.94784874,1040.649536,240
20000297,418864,15.93781798,2155.272977,495
20000326,418767,15.93536196,2123.581794,465
20000329,419133,15.93237305,3721.113898,825
20000484,418073,15.9212315,3648.318711,810
20000542,418453,15.91946212,9160.836484,2055
20000367,418564,15.91746541,5041.069805,1125
20000395,418055,15.90161989,4240.145432,945
20000095,418521,15.90125131,2024.313344,450
20000197,418951,15.89225243,5174.368511,1155
20000334,417287,15.85532148,1774.919645,390
20000271,419876,15.85523628,2709.261659,600
20000011,419682,15.85309549,1584.866933,345
20000009,418463,15.84839618,3166.000983,705
20000520,419464,15.8424103,5520.281755,1245
20000004,418287,15.83899953,6148.750261,1395
20000508,418895,15.8345641,2703.981489,600
20000045,419116,15.81862274,4140.958415,930
20000159,418310,15.81842709,6073.977208,1380
20000381,419947,15.81643751,4740.389869,1065
20000688,418381,15.79821399,3750.00961,840
20000156,419540,15.78822585,2294.172299,510
20000154,417980,15.78467628,1877.241143,420
20000123,419867,15.77223856,3288.51834,735
20000529,417386,15.76583041,2102.231255,465
20000137,418320,15.75792793,4270.702911,960
20000071,418028,15.75163193,4333.427878,975
20000105,419069,15.75060197,2676.603281,600
20000152,418282,15.74324444,2981.413515,675
20000607,418437,15.73937715,4686.643165,1065
20000384,419544,15.71655284,5357.812116,1215
20000597,419073,15.70567194,5862.002797,1335
20000380,418082,15.69447541,3007.167148,675
20000258,419225,15.66203559,6264.652499,1425
20000254,419762,15.65657988,2010.954953,465
20000321,419283,15.63913232,889.9989094,195
20000487,418663,15.62794441,3842.292305,870
20000254,419030,15.62533196,4647.873688,1065
20000342,418462,15.6116606,6903.399026,1575
20000678,417308,15.59581931,2794.086142,630
20000157,418163,15.59572342,1299.142567,285
20000500,419509,15.59492774,2536.928161,570
20000042,418301,15.57363216,5197.458188,1185
20000111,418452,15.55871966,4928.582322,1125
20000195,418296,15.5571152,1812.305322,405
20000591,419159,15.5331556,1232.27759,270
20000068,418314,15.50978801,2183.050866,510
20000166,419254,15.5096538,1669.651653,375
20000595,419018,15.49606038,3057.184275,705
20000529,419282,15.49186175,2194.273381,495
20000042,419206,15.48500633,2495.131216,570
20000406,418407,15.48223027,7893.118865,1845
20000004,419817,15.47731214,4384.112268,1005
20000384,419219,15.47001595,5474.452702,1275
20000112,418705,15.43754148,3091.098596,705
20000523,419239,15.42868234,3473.372135,795
20000186,419491,15.42834911,3109.913376,720
20000328,418131,15.42584993,3089.858763,705
20000611,419896,15.4238278,3341.589027,765
20000619,419960,15.41953172,1669.035174,375
20000616,419149,15.41839841,4117.577441,945
20000352,419229,15.41115738,3699.231835,870
20000285,417661,15.40093831,1090.663338,240
20000171,419361,15.38553577,1481.329843,345
20000189,419812,15.37145065,835.5591939,195
20000140,417658,15.35638764,783.4896036,180
20000607,417924,15.33783381,1689.284729,390
20000588,418417,15.30592639,2997.494915,720
20000233,418908,15.30152323,2486.57457,570
20000235,417975,15.27904068,2545.787439,585
20000649,419689,15.2764907,5368.970102,1260
20000152,418411,15.26761396,1943.332106,450
20000343,419583,15.25931628,3372.904466,780
20000126,418181,15.2580148,6010.732639,1425
20000186,419212,15.25172042,3108.56116,735
20000326,419963,15.24690372,3810.276582,885
20000075,418355,15.23457773,4687.298229,1095
20000640,419750,15.23103288,2781.587419,645
20000386,419600,15.20987403,2155.802792,495
20000434,419874,15.20978477,2210.411878,510
20000189,417626,15.19777317,1517.688316,345
20000239,419688,15.18518843,8542.154195,2010
20000328,419022,15.17993002,2024.594019,465
20000114,419829,15.17766802,13991.12756,3300
20000342,419891,15.17667063,0,0
20000037,417395,15.16932003,2655.14162,615
20000674,418065,15.16544151,2211.668321,510
20000449,419799,15.15100932,5028.251367,1200
